time,pressure
570.25,3.0818544086836193
570.375,3.094558956897069
570.5,3.103028655706035
570.625,3.1072635051105184
570.75,3.1072635051105184
570.875,3.1072635051105184
571.0,3.1072635051105184
571.125,3.1114983545150023
571.25,3.1199680533239684
571.375,3.1328137631842328
571.5,3.141424623640014
571.625,3.1500354840957976
571.75,3.1542703335002815
571.875,3.1585051829047637
572.0,3.1585051829047637
572.125,3.162740032309247
572.25,3.166974881713731
572.375,3.175444580522696
572.5,3.1881491287361454
572.625,3.2050885263540776
572.75,3.230638784427792
572.875,3.2604238919059902
573.0,3.3113832464066024
573.125,3.3750471491206664
573.25,3.4557916110994764
573.375,3.5451469335340695
573.5,3.6470656425352974
573.625,3.7489843515365235
573.75,3.8509030605377514
573.875,3.9402583829723445
574.0,4.021002844951156
574.125,4.093277608121001
574.25,4.165411209644029
574.375,4.233451123409392
574.5,4.3055847249324195
574.625,4.369389789293298
574.75,4.433053692007362
574.875,4.4968587563682405
575.0,4.560522659082301
575.125,4.624327723443183
575.25,4.675287077943794
575.375,4.730622443495707
575.5,4.790051496805286
575.625,4.853856561166167
575.75,4.913285614475746
575.875,4.972714667785326
576.0,5.032143721094904
576.125,5.091572774404485
576.25,5.1426732905519135
576.375,5.189397795648045
576.5,5.2404983117954735
576.625,5.291457666296087
576.75,5.346651870201182
576.875,5.397611224701796
577.0,5.44857057920241
577.125,5.495295084298538
577.25,5.537784739990188
577.375,5.57603954627735
577.5,5.605824653755548
577.625,5.622764051373481
577.75,5.626998900777965
577.875,5.618529201969
578.0,5.597354954946582
578.125,5.567569847468383
578.25,5.525080191776738
578.375,5.473979675629308
578.5,5.410315772915245
578.625,5.342275859149882
578.75,5.270142257626854
578.875,5.206337193265975
579.0,5.13843844114743
579.125,5.074633376786553
579.25,5.006734624668004
579.375,4.9386947109026424
579.5,4.870795958784098
579.625,4.794286346209772
579.75,4.717776733635441
579.875,4.645501970465599
580.0,4.581696906104718
580.125,4.52226785279514
580.25,4.467073648890042
580.375,4.41611429438943
580.5,4.369389789293298
580.625,4.3182892731458695
580.75,4.267329918645256
580.875,4.220605413549127
581.0,4.178115757857479
581.125,4.139860951570315
581.25,4.101606145283151
581.375,4.067727350047285
581.5,4.033707393164605
581.625,3.999687436281923
581.75,3.96143262999476
581.875,3.9189429743031137
582.0,3.884923017420432
582.125,3.85090306053775
582.25,3.829728813515336
582.375,3.80855456649292
582.5,3.795850018279472
582.625,3.778769459014722
582.75,3.7574540503454896
582.875,3.7319037922717753
583.0,3.702259846440395
583.125,3.6726159006090118
583.25,3.6470656425352974
583.375,3.625750233866065
583.5,3.6086696746013187
583.625,3.5917302769833848
583.75,3.5790257287699365
583.875,3.562086331152003
584.0,3.5409120841295874
584.125,3.519596675460357
584.25,3.4982812667911247
584.375,3.4812007075263764
584.5,3.4600264605039603
584.625,3.443087062886028
584.75,3.4261476652680964
584.875,3.4134431170546464
585.0,3.396362557789898
585.125,3.3792819985251485
585.25,3.3664362886648838
585.375,3.353731740451434
585.5,3.341027192237984
585.625,3.324087794620052
585.75,3.3113832464066038
585.875,3.298678698193154
586.0,3.2859741499797046
586.125,3.268893590714956
586.25,3.251813031450209
586.375,3.2347324721854593
586.5,3.2220279239720098
586.625,3.213558225163045
586.75,3.2050885263540776
586.875,3.2008536769495954
587.0,3.1923839781406276
587.125,3.1881491287361454
587.25,3.179679429927178
587.375,3.171209731118212
587.5,3.1585051829047637
587.625,3.1456594730444976
587.75,3.1370486125887167
587.875,3.1326726015374167
588.0,3.1326726015374167
588.125,3.1326726015374167
588.25,3.1284377521329327
588.375,3.119968053323967
588.5,3.1114983545150023
588.625,3.1072635051105184
588.75,3.1072635051105184
588.875,3.1072635051105184
589.0,3.103028655706035
589.125,3.0987938063015528
589.25,3.0987938063015528
589.375,3.0987938063015528
589.5,3.094558956897069
589.625,3.0818544086836193
589.75,3.073384709874653
589.875,3.0649150110656884
590.0,3.060680161661205
590.125,3.056445312256721
590.25,3.060680161661205
590.375,3.0649150110656884
590.5,3.069149860470171
590.625,3.069149860470171
590.75,3.069149860470171
590.875,3.069149860470171
591.0,3.073384709874653
591.125,3.0818544086836193
591.25,3.0903241074925853
591.375,3.094558956897069
591.5,3.094558956897069
591.625,3.0903241074925853
591.75,3.0860892580881027
591.875,3.0776195592791353
592.0,3.073384709874653
592.125,3.069149860470171
592.25,3.069149860470171
592.375,3.069149860470171
592.5,3.069149860470171
592.625,3.069149860470171
592.75,3.0649150110656884
592.875,3.060680161661205
593.0,3.056445312256721
593.125,3.052210462852239
593.25,3.052210462852239
593.375,3.052210462852239
593.5,3.056445312256721
593.625,3.060680161661205
593.75,3.060680161661205
593.875,3.060680161661205
594.0,3.060680161661205
594.125,3.0649150110656884
594.25,3.077619559279137
594.375,3.0860892580881027
594.5,3.0987938063015528
594.625,3.1072635051105184
594.75,3.1199680533239684
594.875,3.1328137631842328
595.0,3.1456594730444976
595.125,3.1585051829047637
595.25,3.175444580522696
595.375,3.1923839781406276
595.5,3.213558225163045
595.625,3.2391084832367594
595.75,3.268893590714956
595.875,3.3029135475976377
596.0,3.33255749342902
596.125,3.3665774503116985
596.25,3.3921277083854147
596.375,3.4219128158636125
596.5,3.447321912290512
596.625,3.4813418691731908
596.75,3.506892127246907
596.875,3.5324423853206226
597.0,3.553616632343037
597.125,3.570556029960969
597.25,3.579025728769935
597.375,3.5832605781744187
597.5,3.5874954275789013
597.625,3.600199975792351
597.75,3.625750233866067
597.875,3.676709588366679
598.0,3.7489843515365235
598.125,3.833963662919818
598.25,3.91470812489863
598.375,3.9912177374729585
598.5,4.063351338995987
598.625,4.144095800974799
598.75,4.2248402629536095
598.875,4.309819574336903
599.0,4.38632918691123
599.125,4.462838799485558
599.25,4.530878713250923
599.375,4.598918627016283
599.5,4.662582529730344
599.625,4.730622443495706
599.75,4.798521195614254
599.875,4.862326259975133
600.0,4.925990162689196
600.125,4.989795227050074
600.25,5.061928828573103
600.375,5.125733892933981
600.5,5.185162946243561
600.625,5.2404983117954735
600.75,5.299927365105053
600.875,5.359356418414632
601.0,5.4230203211286945
601.125,5.482449374438274
601.25,5.546254438799154
601.375,5.60144864270425
601.5,5.656784008256161
601.625,5.707743362756775
601.75,5.758843878904207
601.875,5.809803233404818
602.0,5.860762587905431
602.125,5.915956791810528
602.25,5.966916146311142
602.375,6.018016662458571
602.5,6.0647411675547005
602.625,6.107230823246349
602.75,6.145344467886698
602.875,6.175129575364893
603.0,6.204914682843093
603.125,6.221995242107841
603.25,6.230464940916807
603.375,6.226230091512323
603.5,6.213525543298873
603.625,6.183740435820677
603.75,6.141250780129029
603.875,6.085915414577116
604.0,6.026486361267537
604.125,5.962681296906657
604.25,5.8947825447881135
604.375,5.826742631022752
604.5,5.754609029499723
604.625,5.682334266329878
604.75,5.605824653755548
604.875,5.5293150411812215
605.0,5.452805428606894
605.125,5.384906676488346
605.25,5.3211016121274675
605.375,5.261672558817889
605.5,5.197867494457011
605.625,5.134203591742947
605.75,5.070398527382069
605.875,5.002499775263524
606.0,4.930225012093678
606.125,4.853715399519349
606.25,4.7772057869450215
606.375,4.709165873179661
606.5,4.641267121061115
606.625,4.581696906104718
606.75,4.518033003390657
606.875,4.467073648890042
607.0,4.411879444984947
607.125,4.360920090484334
607.25,4.305584724932421
607.375,4.250390521027324
607.5,4.1994311665267094
607.625,4.148471812026096
607.75,4.105982156334449
607.875,4.063492500642803
608.0,4.0252376943556385
608.125,3.9869828880684746
608.25,3.9444932323768267
608.375,3.906238426089664
608.5,3.8679836198024997
608.625,3.8381985123243005
608.75,3.8043197170884375
608.875,3.778769459014722
609.0,3.7532192009410075
609.125,3.7319037922717753
609.25,3.710729545249361
609.375,3.6895552982269453
609.5,3.6683810512045296
609.625,3.6470656425352974
609.75,3.625750233866065
609.875,3.6086696746013187
610.0,3.5874954275789026
610.125,3.570556029960969
610.25,3.553616632343037
610.375,3.536677234725105
610.5,3.515361826055873
610.625,3.494046417386641
610.75,3.476965858121894
610.875,3.4642613099084443
611.0,3.4515567616949943
611.125,3.4388522134815447
611.25,3.4219128158636125
611.375,3.404973418245681
611.5,3.3878928589809307
611.625,3.3750471491206664
611.75,3.3664362886648838
611.875,3.3579665898559177
612.0,3.353731740451434
612.125,3.345262041642468
612.25,3.341027192237984
612.375,3.336792342833502
612.5,3.332557493429018
612.625,3.324087794620052
612.75,3.3113832464066038
612.875,3.298678698193154
613.0,3.290208999384188
613.125,3.2859741499797046
613.25,3.2859741499797046
613.375,3.290208999384188
613.5,3.290208999384188
613.625,3.290208999384188
613.75,3.2817393005752207
613.875,3.2732696017662546
614.0,3.2647999029572903
614.125,3.2647999029572903
614.25,3.2690347523617738
614.375,3.273269601766256
614.5,3.2775044511707385
614.625,3.2859741499797046
614.75,3.290208999384188
614.875,3.2859741499797046
615.0,3.2732696017662546
615.125,3.2647999029572903
615.25,3.2561890425015063
615.375,3.2561890425015063
615.5,3.2561890425015063
615.625,3.2605650535528063
615.75,3.2561890425015063
615.875,3.2475781820457255
616.0,3.2389673215899415
616.125,3.230497622780976
616.25,3.230497622780976
616.375,3.230497622780976
616.5,3.2347324721854593
616.625,3.2347324721854593
616.75,3.2347324721854593
616.875,3.2347324721854593
617.0,3.230497622780976
617.125,3.226262773376492
617.25,3.217793074567527
617.375,3.213558225163045
617.5,3.2093233757585615
617.625,3.2093233757585615
617.75,3.2093233757585615
617.875,3.2093233757585615
618.0,3.2050885263540776
618.125,3.2008536769495954
618.25,3.1923839781406276
618.375,3.1881491287361454
618.5,3.1839142793316615
618.625,3.1881491287361454
618.75,3.1923839781406276
618.875,3.1923839781406276
619.0,3.1966188275451115
619.125,3.1966188275451115
619.25,3.2008536769495954
619.375,3.1966188275451115
619.5,3.2008536769495954
619.625,3.2093233757585615
619.75,3.2262627733764946
619.875,3.2475781820457255
620.0,3.27312844011944
620.125,3.3029135475976377
620.25,3.3283226440245377
620.375,3.358107751502734
620.5,3.387892858980932
620.625,3.4303825146725786
620.75,3.4771070197687086
620.875,3.5280663742693226
621.0,3.5918714386302013
621.125,3.6726159006090118
621.25,3.7660649108012736
621.375,3.8595139209935323
621.5,3.952962931185794
621.625,4.046411941378053
621.75,4.1313912527613486
621.875,4.2121357147401595
622.0,4.284410477910005
622.125,4.360920090484334
622.25,4.42881884260288
622.375,4.501093605772723
622.5,4.568992357891268
622.625,4.632797422252149
622.75,4.687991626157244
622.875,4.747561841113639
623.0,4.811225743827704
623.125,4.875030808188582
623.25,4.934459861498162
623.375,4.994030076454557
623.5,5.0492242803596525
623.625,5.100183634860267
623.75,5.15114298936088
623.875,5.210572042670459
624.0,5.270142257626854
624.125,5.3295713109364335
